x,y
-1673.823265068233,105879.77975053852
-1673.8426657692762,105879.75788986823
-1673.871586078545,105879.73618440842
-1673.9005063879304,105879.71447894862
-1673.9199070893228,105879.69261827925
-1673.9490081414115,105879.65982727427
-1673.9779284535907,105879.6381218154
-1673.997329155216,105879.61626114557
-1674.0262494652416,105879.5945556867
-1674.0551697777119,105879.57285022782
-1674.0745704796864,105879.55098955799
-1674.103490790003,105879.52928409958
-1674.122891492094,105879.50742343022
-1674.1518118026434,105879.48571797088
-1674.1807321133092,105879.46401251247
-1674.209833169356,105879.43122150842
-1674.2292338717962,105879.40936083952
-1674.2581541828113,105879.38765538065
-1674.2870744964457,105879.3659499227
-1674.3066559421131,105879.33300370723
-1674.3260566449608,105879.31114303833
-1674.3549769564997,105879.28943757992
-1674.374377659522,105879.26757691056
-1674.4032979736803,105879.24587145308
-1674.4322182855103,105879.22416599421
-1674.4516189888818,105879.2023053253
-1674.4805393009447,105879.18059986783
-1674.5094596155686,105879.15889441036
-1674.538560670917,105879.12610340724
-1674.557961374754,105879.1042427388
-1674.5868816872826,105879.08253727993
-1674.6158019999275,105879.06083182385
-1674.644722312747,105879.03912636591
-1674.66412301932,105879.01726569701
-1674.6930433323141,105878.99556024093
-1674.721963645541,105878.97385478253
-1674.7508839611546,105878.95214932552
-1674.770465409034,105878.91920311097
-1674.7993857224938,105878.89749765582
-1674.8187864271458,105878.87563698692
-1674.847706740955,105878.85393152945
-1674.8671074482845,105878.83207086055
-1674.8962085057283,105878.79927985929
-1674.9251288197702,105878.77757440181
-1674.954049134045,105878.75586894667
-1674.9734498417238,105878.7340082773
-1675.0023701561731,105878.71230282122
-1675.031290470739,105878.69059736468
-1675.0602107854793,105878.66889190907
-1675.0891311027226,105878.64718645299
-1675.1087125496706,105878.61424023844
-1675.1376328671467,105878.59253478236
-1675.1665531823528,105878.57082932675
-1675.1954734976753,105878.54912387114
-1675.2243938131141,105878.52741841506
-1675.2437945217243,105878.50555774802
-1675.2727148374543,105878.48385229288
-1675.3016351532424,105878.46214683587
-1675.330736215401,105878.42935583461
-1675.350136922032,105878.40749516804
-1675.3790572381695,105878.3857897115
-1675.3984579449752,105878.36392904399
-1675.4273782613454,105878.34222358838
-1675.456479324319,105878.30943258898
-1675.4853996409802,105878.28772713337
-1675.5143199576996,105878.26602167776
-1675.5432402745937,105878.24431622354
-1675.572160594049,105878.22261076886
-1675.591561301495,105878.20075010089
-1675.6204816187383,105878.17904464714
-1675.6495826802566,105878.14625364682
-1675.6785030002357,105878.1245481912
-1675.7074233178282,105878.10284273606
-1675.7363436355954,105878.08113728231
-1675.7652639534208,105878.05943182763
-1675.7941842738073,105878.03772637341
-1675.8135849820683,105878.01586570777
-1675.8426860447507,105877.98307470698
-1675.8716063631,105877.96136925183
-1675.9005266840104,105877.93966379901
-1675.9199273926206,105877.9178031329
-1675.9490284558851,105877.88501213258
-1675.9779487747,105877.8633066793
-1676.0068690936314,105877.84160122415
-1676.035789415182,105877.81989577087
-1676.0647097344045,105877.79819031758
-1676.093630053685,105877.77648486383
-1676.1132115102373,105877.74353865255
-1676.142131829809,105877.7218331988
-1676.171052149497,105877.70012774458
-1676.1999724693014,105877.6784222913
-1676.228892791667,105877.65671683894
-1676.2578131117625,105877.63501138613
-1676.2869141767733,105877.60222038813
-1676.3158344971016,105877.58051493391
-1676.344754819991,105877.55880948063
-1676.373675140494,105877.53710402828
-1676.4025954611716,105877.515398575
-1676.4315157820238,105877.49369312264
-1676.4510972400894,105877.46074691089
-1676.4800175611163,105877.43904145854
-1676.508937882376,105877.41733600618
-1676.5378582036356,105877.39563055383
-1676.5669592726044,105877.36283955537
-1676.5958795941551,105877.34113410348
-1676.6247999158222,105877.31942865066
-1676.653720237664,105877.29772319878
-1676.6826405620086,105877.27601774735
-1676.7117416294059,105877.24322674982
-1676.7406619515386,105877.22152129794
-1676.7695822739042,105877.19981584512
-1676.788982985774,105877.1779551804
-1676.8179033083143,105877.15624972852
-1676.8470043787966,105877.12345873192
-1676.8759247016278,105877.10175328003
-1676.9048450245755,105877.08004782815
-1676.9337653476396,105877.05834237672
-1676.9626856732066,105877.0366369253
-1676.9917867421173,105877.00384592777
-1677.0207070655306,105876.98214047682
-1677.0496273891185,105876.96043502726
-1677.0787284608814,105876.9276440288
-1677.1076487847604,105876.90593857924
-1677.1365691086976,105876.88423312828
-1677.1654894327512,105876.86252767779
-1677.194409759366,105876.84082222544
-1677.223510829499,105876.80803122884
-1677.2524311540183,105876.78632577881
-1677.2813514785375,105876.76462032925
-1677.3102718057344,105876.74291487876
-1677.339192130603,105876.72120942827
-1677.3682932015508,105876.68841843214
-1677.3972135266522,105876.66671298072
-1677.4261338541983,105876.64500753162
-1677.4550541796489,105876.62330208207
-1677.4841552511207,105876.59051108547
-1677.513075576746,105876.56880563451
-1677.541995904874,105876.54710018635
-1677.5709162307903,105876.52539473632
-1677.6000173029024,105876.49260374112
-1677.6289376314962,105876.47089829203
-1677.6578579577035,105876.449192842
-1677.6869590303977,105876.41640184727
-1677.7158793569542,105876.3946963977
-1677.7447996860137,105876.37299094768
-1677.773720012745,105876.35128549952
-1677.8026403396507,105876.32958004903
-1677.8317414130433,105876.29678905383
-1677.8606617426267,105876.27508360567
-1677.88958206994,105876.25337815704
-1677.9186831437983,105876.22058716277
-1677.9476034713443,105876.19888171367
-1677.9765238015098,105876.17717626458
-1678.0054441292887,105876.15547081595
-1678.0345452037873,105876.12267982168
-1678.0634655318572,105876.10097437305
-1678.0923858624883,105876.07926892489
-1678.1308258023928,105876.05771869095
-1678.15992687759,105876.02492769668
-1678.1793275944656,105876.00306703523
-1678.2082479256205,105875.98136158613
-1678.237349001225,105875.9485705914
-1678.2757889419445,105875.92702035978
-1678.304709273565,105875.90531491209
-1678.3338103496935,105875.87252391782
-1678.362730679044,105875.85081847059
-1678.3916510109557,105875.82911302382
-1678.4205713405972,105875.8074075752
-1678.449672417366,105875.77461658232
-1678.4785927472403,105875.75291113369
-1678.5075130796758,105875.73120568693
-1678.536433409783,105875.7095002397
-1678.5750540992012,105875.67686446151
-1678.6039744296577,105875.65515901428
-1678.632894762617,105875.63345356798
-1678.66199584055,105875.60066257557
-1678.6909161713556,105875.57895712834
-1678.719836502336,105875.55725168064
-1678.7489375830628,105875.5244606887
-1678.7778579143342,105875.5027552424
-1678.8067782456055,105875.48104979517
-1678.835879324528,105875.44825880323
-1678.864799658535,105875.42655335646
-1678.893719990272,105875.40484791063
-1678.9323406819021,105875.3722121343
-1678.961261013872,105875.35050668847
-1678.9901813460747,105875.3288012417
-1679.019282428315,105875.29601024883
-1679.0482027607504,105875.274304803
-1679.0771230932442,105875.25259935763
-1679.1060434258543,105875.23089391226
-1679.144664121326,105875.19825813593
-1679.1735844542272,105875.17655269057
-1679.202504789806,105875.1548472452
-1679.2316058707074,105875.12205625372
-1679.2605262040743,105875.10035080835
-1679.2894465374993,105875.07864536438
-1679.3185476214276,105875.04585437104
-1679.356987567735,105875.02430414269
-1679.37656903686,105874.99135793606
-1679.415008983633,105874.96980770584
-1679.443929320143,105874.94810226187
-1679.4730304024997,105874.9153112704
-1679.501950736856,105874.89360582642
-1679.530871071387,105874.87190038245
-1679.559972156654,105874.83910939144
-1679.5984121043002,105874.81755916215
-1679.6273324391805,105874.79585371772
-1679.6564335224684,105874.76306272717
-1679.685353857698,105874.74135728413
-1679.7142741954885,105874.7196518397
-1679.7433752792422,105874.68686084868
-1679.7818152302643,105874.66531062173
-1679.8109163143672,105874.63251963118
-1679.8398366502952,105874.61081418814
-1679.8687569862814,105874.58910874417
-1679.8978580733528,105874.55631775316
-1679.9362980227452,105874.53476752667
-1679.9652183591388,105874.51306208363
-1679.9943194442894,105874.48027109401
-1680.0232397833606,105874.45856565051
-1680.0523408688605,105874.42577466043
-1680.0812612058362,105874.40406921785
-1680.1198819049168,105874.37143344479
-1680.14880224457,105874.34972800175
-1680.1777225819533,105874.3280225601
-1680.2068236682098,105874.29523156956
-1680.235744005884,105874.27352612652
-1680.2743647082825,105874.24089035485
-1680.3032850462478,105874.21918491134
-1680.3322053843294,105874.19747947017
-1680.3613064738456,105874.16468848148
-1680.3997464256827,105874.14313825499
-1680.4288475131616,105874.11034726677
-1680.4577678542119,105874.08864182467
-1680.48686894204,105874.05585083598
-1680.5157892809366,105874.03414539387
-1680.5542292335304,105874.01259516831
-1680.5833303218824,105873.97980418103
-1680.6122506636311,105873.95809873939
-1680.6413517523324,105873.92530775117
-1680.6702720918693,105873.90360230999
-1680.7088927970035,105873.87096653925
-1680.7378131368896,105873.84926109808
-1680.7669142262894,105873.81647011079
-1680.7958345687948,105873.79476466822
-1680.8342745229602,105873.77321444405
-1680.8633756127674,105873.74042345723
-1680.892295953352,105873.71871801652
-1680.9213970459532,105873.68592703016
-1680.9598370007006,105873.66437680507
-1680.9889380912064,105873.63158581872
-1681.017858432373,105873.60988037847
-1681.046959523228,105873.57708939118
-1681.0853994810604,105873.55553916749
-1681.1145005723229,105873.52274818067
-1681.1434209164581,105873.50104274042
-1681.172341258265,105873.47933730064
-1681.2109619640978,105873.44670153176
-1681.2400630560005,105873.41391054494
-1681.2689834006596,105873.39220510377
-1681.2980844929116,105873.35941411834
-1681.336524449638,105873.33786389604
-1681.3656255422975,105873.30507290969
-1681.394545885094,105873.2833674699
-1681.432985844789,105873.2618172476
-1681.4620869379141,105873.22902626265
-1681.4910072835628,105873.20732082287
-1681.520108376979,105873.17452983744
-1681.5585483348696,105873.15297961561
-1681.587649428693,105873.12018863065
-1681.6165697749238,105873.0984831918
-1681.6551904834923,105873.06584742432
-1681.6841108276276,105873.04414198408
-1681.7132119220914,105873.01135099959
-1681.7516518834746,105872.98980077775
-1681.7807529782876,105872.9570097928
-1681.8096733229468,105872.93530435488
-1681.8387744205538,105872.90251337038
-1681.8773951305775,105872.86987760337
-1681.9063154757023,105872.84817216452
-1681.9354165713885,105872.81538118003
-1681.9738565315492,105872.79383096052
-1682.0029576300294,105872.76103997603
-1682.031877975678,105872.73933453718
-1682.0704986893106,105872.70669877157
-1682.0994190352503,105872.68499333318
-1682.1285201320425,105872.65220234869
-1682.1669600956375,105872.63065212965
-1682.1960611927207,105872.59786114655
-1682.2249815391842,105872.57615570864
-1682.2636022517108,105872.54351994162
-1682.2925225984654,105872.5218145051
-1682.3216236986918,105872.48902352154
-1682.3600636608317,105872.46747330204
-1682.3891647590208,105872.43468231848
-1682.418085108744,105872.41297688149
-1682.456705822493,105872.38034111774
-1682.4856261701207,105872.35863568028
-1682.5147272713948,105872.32584469812
-1682.5533479857258,105872.29320893297
-1682.582268333761,105872.27150349552
-1682.6113694331725,105872.23871251335
-1682.6498093992705,105872.21716229524
-1682.678910498973,105872.18437131261
-1682.7078308476484,105872.16266587703
-1682.7464515655884,105872.13003011234
-1682.7753719144966,105872.10832467582
-1682.8044730149559,105872.07553369366
-1682.8429129796568,105872.05398347648
-1682.8720140805235,105872.02119249431
-1682.9009344323422,105871.99948705826
-1682.9395551490597,105871.9668512959
-1682.9684755012859,105871.94514586031
-1682.9975766027346,105871.91235487815
-1683.0266777044162,105871.87956389645
-1683.0651176703395,105871.85801367927
-1683.094218774815,105871.8252226985
-1683.123139125295,105871.80351726385
-1683.1617598434095,105871.77088150103
-1683.1906801941805,105871.74917606544
-1683.2293009151472,105871.71654030355
-1683.2584020181093,105871.68374932278
-1683.287322369346,105871.66204388626
-1683.3259430908947,105871.62940812437
-1683.3548634423641,105871.60770269111
-1683.3839645460248,105871.57491171034
-1683.4224045138108,105871.55336149503
-1683.4515056177625,105871.52057051426
-1683.4804259723169,105871.4988650796
-1683.5190466926433,105871.46622931864
-1683.5481477995636,105871.4334383388
-1683.577068152139,105871.41173290322
-1683.6156888731057,105871.37909714226
-1683.6446092259139,105871.357391709
-1683.6737103335327,105871.32460072916
-1683.712150302832,105871.30305051478
-1683.7412514083553,105871.27025953494
-1683.7701717617456,105871.24855410028
-1683.8087924863794,105871.21591834119
-1683.8378935924266,105871.18312736135
-1683.8668139462825,105871.16142192762
-1683.9054346714984,105871.12878616946
-1683.9343550256453,105871.10708073573
-1683.9634561324492,105871.07428975543
-1684.001896103262,105871.05273954244
-1684.030997210415,105871.01994856307
-1684.0599175674724,105870.99824313074
-1684.0985382915242,105870.96560737165
-1684.1276394015877,105870.93281639367
-1684.1565597567242,105870.91111095948
-1684.195180481358,105870.87847520038
-1684.2241008392302,105870.85676976852
-1684.2532019476057,105870.82397879055
-1684.2916419198737,105870.80242857849
-1684.3207430286566,105870.76963759959
-1684.349663384608,105870.74793216772
-1684.3787644961267,105870.71514118928
-1684.4172044692095,105870.6935909777
-1684.4463055785745,105870.66079999832
-1684.475406690617,105870.62800902035
-1684.5138466641656,105870.60645880969
-1684.542947774171,105870.57366783172
-1684.5718681335566,105870.55196240079
-1684.6104888607515,105870.51932664309
-1684.6394092180417,105870.49762121029
-1684.6685103286873,105870.46483023418
-1684.7069503056118,105870.44328002352
-1684.7360514166648,105870.41048904648
-1684.7651525278343,105870.37769806804
-1684.794072885823,105870.3559926385
-1684.8326936169178,105870.3233568808
-1684.8616139752558,105870.30165144941
-1684.8907150870655,105870.26886047237
-1684.9291550628259,105870.24731026357
-1684.9582561774878,105870.214519287
-1684.9871765363496,105870.1928138556
-1685.0257972686086,105870.16017809976
-1685.0547176277032,105870.13847266976
-1685.083818740677,105870.10568169365
-1685.1129198537674,105870.07289071754
-1685.1513598331367,105870.05134050781
-1685.1804609466344,105870.01854953077
-1685.2093813064275,105869.99684410077
-1685.2384824202163,105869.96405312466
-1685.2769223978976,105869.94250291632
-1685.306023514364,105869.90971194068
-1685.3349438748555,105869.88800651021
-1685.3640449893428,105869.85521553457
-1685.4024849700509,105869.83366532577
-1685.4315860848874,105869.80087435152
-1685.4605064458447,105869.77916892152
-1685.489607563417,105869.74637794588
-1685.5280475423206,105869.72482773848
-1685.5571486578556,105869.69203676423
-1685.586069019395,105869.67033133423
-1685.615170137724,105869.63754035858
-1685.6536101172678,105869.61599015165
-1685.6827112335013,105869.58319917694
-1685.7116315956227,105869.5614937488
-1685.7407327122055,105869.52870277315
-1685.7791726948926,105869.50715256622
-1685.8082738117664,105869.47436159104
-1685.8371941768564,105869.45265616244
-1685.8662952940795,105869.41986518959
-1685.9047352750786,105869.39831498219
-1685.9338363925926,105869.36552400747
-1685.962756758323,105869.34381857933
-1685.9918578761863,105869.31102760602
-1686.0302978577674,105869.28947739955
-1686.0593989760964,105869.25668642484
-1686.0883193399059,105869.2349809981
-1686.1174204609124,105869.20219002431
-1686.1463408248965,105869.1804845971
-1686.1849615645478,105869.14784884546
-1686.2138819289394,105869.12614341686
-1686.2429830481997,105869.09335244354
-1686.271903412824,105869.0716470168
-1686.3010045348783,105869.03885604301
-1686.3394445180893,105869.01730583841
-1686.3685456381645,105868.98451486463
-1686.3974660057575,105868.96280943789
-1686.4265671260655,105868.93001846457
-1686.4650071099168,105868.90846826043
-1686.4939274755307,105868.88676283415
-1686.5230285964208,105868.85397186084
-1686.5519489647122,105868.83226643363
-1686.5810500858352,105868.79947546218
-1686.6194900705596,105868.7779252585
-1686.6485911945347,105868.74513428519
-1686.6775115609053,105868.72342885891
-1686.706612682785,105868.69063788699
-1686.7355330494465,105868.66893246025
-1686.774153792765,105868.63629671047
-1686.8030741597759,105868.61459128559
-1686.8321752822958,105868.58180031367
-1686.8610956519842,105868.56009488693
-1686.8901967748534,105868.5273039164
-1686.9191171423881,105868.50559849013
-1686.9577378844842,105868.47296274081
-1686.98665825231,105868.4512573164
-1687.015578622697,105868.42955189059
-1687.044679746381,105868.3967609196
-1687.073600114556,105868.37505549379
-1687.1122208600864,105868.34241974447
-1687.1411412284942,105868.32071432052
-1687.1702423528768,105868.28792334953
-1687.1991627240786,105868.26621792372
-1687.2282638488105,105868.23342695367
-1687.266703836969,105868.21187675092
-1687.2958049620502,105868.1790857804
-1687.324725333834,105868.15738035645
-1687.3538264592644,105868.1245893864
-1687.3827468288946,105868.10288396105
-1687.411667198583,105868.08117853664
-1687.4502879437641,105868.04854278918
-1687.4792083161883,105868.02683736617
-1687.5083094424335,105867.99404639611
-1687.537229812704,105867.97234097123
-1687.5758505611448,105867.93970522378
-1687.6047709317645,105867.9179998003
-1687.63387205865,105867.88520882977
-1687.662792431889,105867.86350340676
-1687.691893559182,105867.8307124381
-1687.7303335498436,105867.80916223722
-1687.7594346774858,105867.77637126716
-1687.788355051307,105867.75466584414
-1687.8174561792403,105867.72187487409
-1687.8463765509077,105867.70016945153
-1687.8849972988828,105867.66753370501
-1687.9139176708413,105867.645828282
-1687.943018801976,105867.61303731287
-1687.9719391741091,105867.59133189032
-1688.0008595465333,105867.5696264673
-1688.0394802978262,105867.53699072171
-1688.0684006705415,105867.51528529916
-1688.0975018000463,105867.4824943305
-1688.1264221753227,105867.46078890795
-1688.165042925044,105867.42815316375
-1688.1941440550145,105867.39536219556
-1688.2230644284282,105867.37365677208
-1688.2521655611927,105867.34086580481
-1688.2906055548228,105867.3193156058
-1688.3197066854918,105867.2865246376
-1688.3486270594876,105867.26481921645
-1688.3777281905059,105867.23202824825
-1688.4161681871628,105867.21047804924
-1688.4452693186468,105867.17768708197
-1688.474189695553,105867.15598166035
-1688.5032908272697,105867.12319069216
-1688.532211201964,105867.10148527147
-1688.570831956691,105867.06884952867
-1688.5997523317346,105867.04714410612
-1688.6288534641499,105867.01435313979
-1688.6577738395426,105866.99264771724
-1688.69639459264,105866.96001197444
-1688.725314970594,105866.93830655422
-1688.7544161037076,105866.90551558835
-1688.7833364796825,105866.8838101672
-1688.821957235923,105866.85117442347
-1688.8508776121307,105866.82946900418
-1688.8799787458265,105866.79667803599
-1688.9184187452774,105866.77512784023
-1688.947519879439,105866.74233687297
-1688.9764402561705,105866.72063145321
-1689.005541390623,105866.68784048688
-1689.0439813882113,105866.66629029065
-1689.073082525516,105866.63349932572
-1689.1021836604923,105866.60070835846
-1689.1406236586627,105866.5791581627
-1689.169724796433,105866.54636719683
-1689.1986451742123,105866.52466177894
-1689.2277463099454,105866.49187081214
-1689.2661863112007,105866.47032061685
-1689.2952874472248,105866.43752965098
-1689.3242078255862,105866.41582423216
-1689.362828582758,105866.38318849029
-1689.3917489614105,105866.36148307147
-1689.4208501005778,105866.328692107
-1689.4594708584482,105866.29605636653
-1689.4883912398946,105866.27435094677
-1689.5174923772574,105866.2415599823
-1689.5559323775815,105866.22000978794
-1689.5850335152354,105866.18721882254
-1689.6139538972639,105866.16551340465
-1689.6430550352088,105866.13272244018
-1689.6816757945344,105866.10008669924
-1689.7105961745838,105866.07838128135
-1689.7396973130526,105866.04559031781
-1689.7781373170437,105866.02404012298
-1689.80723845592,105865.99124915898
-1689.8361588389962,105865.96954374062
-1689.874779599486,105865.93690800248
-1689.903880738886,105865.90411703801
-1689.9328011199832,105865.88241162105
-1689.9714218811132,105865.84977588104
-1690.0003422648879,105865.82807046361
-1690.0389630263671,105865.795434725
-1690.067883410491,105865.77372930897
-1690.0969845508807,105865.74093834404
-1690.1356053130585,105865.70830260636
-1690.1645256951451,105865.68659718847
-1690.1936268385616,105865.6538062254
-1690.2322476013796,105865.62117048865
-1690.2611679838737,105865.59946506983
-1690.2902691254276,105865.56667410722
-1690.328709132271,105865.54512391658
-1690.357810274174,105865.51233295491
-1690.3962502790382,105865.49078276195
-1690.425351423677,105865.45799179887
-1690.454452566104,105865.42520083673
-1690.492892571434,105865.40365064563
-1690.52199371421,105865.37085968349
-1690.550914098043,105865.349154267
-1690.5895348654594,105865.31651852978
-1690.6186360088177,105865.28372756857
-1690.6475563955028,105865.26202215208
-1690.686177161173,105865.22938641533
-1690.7150975457043,105865.20768099977
-1690.753718311782,105865.17504526349
-1690.7828194559552,105865.14225430228
-1690.8212594655342,105865.12070411164
-1690.8503606100567,105865.0879131495
-1690.8792809977895,105865.0662077344
-1690.9179017648567,105865.03357199952
-1690.9470029099612,105865.00078103831
-1690.9759232981596,105864.97907562321
-1691.0145440658089,105864.9464398874
-1691.0434644518537,105864.92473447323
-1691.0820852200268,105864.89209873741
-1691.111186368391,105864.85930777574
-1691.1401067548431,105864.83760236204
-1691.1787275236566,105864.80496662669
-1691.2076479127863,105864.78326121299
-1691.246268681949,105864.7506254781
-1691.2753698289162,105864.71783451829
-1691.3042902160669,105864.69612910319
-1691.3429109881981,105864.6634933697
-1691.3720121356891,105864.63070240943
-1691.4104521458503,105864.60915221972
-1691.4395532961353,105864.57636126038
-1691.4781740667531,105864.54372552736
-1691.5070944548352,105864.52202011412
-1691.5457152283052,105864.4893843811
-1691.5746356167365,105864.46767896647
-1691.6037367654499,105864.43488800712
-1691.6423575371155,105864.40225227317
-1691.671277928399,105864.38054686133
-1691.709898700472,105864.34791112784
-1691.7389998498838,105864.31512016803
-1691.7774398644688,105864.29356998159
-1691.806541014288,105864.26077902177
-1691.8449810267775,105864.23922883626
-1691.874082176946,105864.20643787831
-1691.903183329734,105864.17364691896
-1691.9416233428055,105864.15209673345
-1691.9707244934398,105864.11930577364
-1692.0093452698784,105864.08667004155
-1692.0382656604052,105864.06496462924
-1692.07688643469,105864.03232889669
-1692.1059875861974,105863.9995379392
-1692.1444276002585,105863.97798775462
-1692.1735287545016,105863.94519679667
-1692.2026299065328,105863.91240583826
-1692.2410699235625,105863.89085565275
-1692.270171075943,105863.85806469526
-1692.3087918517413,105863.8254289641
-1692.3377122436068,105863.80372355226
-1692.3763330198708,105863.77108782204
-1692.405253414414,105863.7493824116
-1692.4343545676675,105863.71659145318
-1692.4729753469583,105863.68395572342
-1692.5018957395805,105863.66225031205
-1692.540516516834,105863.62961458182
-1692.569617673289,105863.59682362434
-1692.6080576874083,105863.57527344022
-1692.6371588441543,105863.54248248367
-1692.6757796223974,105863.50984675437
-1692.7047000182793,105863.48814134393
-1692.7433207967551,105863.45550561417
-1692.7819415756385,105863.42286988534
-1692.8108619695995,105863.4011644749
-1692.839963125065,105863.36837351881
-1692.878583906917,105863.33573778952
-1692.9075043012854,105863.3140323786
-1692.9461250834865,105863.28139665024
-1692.975226239767,105863.24860569509
-1693.0136662584264,105863.22705551283
-1693.042767415056,105863.19426455675
-1693.0813881981885,105863.16162882838
-1693.11030859343,105863.13992341794
-1693.14892937697,105863.10728769097
-1693.1780305342982,105863.07449673442
-1693.2164705540636,105863.05294655357
-1693.2455717117991,105863.02015559748
-1693.2841924962122,105862.98751987005
-1693.313112892327,105862.9658144624
-1693.351733674761,105862.93317873357
-1693.3808348355815,105862.90038777888
-1693.419455618423,105862.86775205238
-1693.4483760152943,105862.84604664287
-1693.4869967985433,105862.8134109159
-1693.5160979600623,105862.78061996074
-1693.5545379816904,105862.75906978175
-1693.5836391411722,105862.7262788266
-1693.6222599253524,105862.69364309963
-1693.6511803254252,105862.67193769151
-1693.689801110013,105862.63930196594
-1693.7189022701932,105862.60651101265
-1693.7573422953137,105862.58496083133
-1693.7864434559597,105862.55216987804
-1693.8250642414205,105862.51953415154
-1693.85398463998,105862.49782874435
-1693.8830858035944,105862.4650377906
-1693.9215258270851,105862.44348761113
-1693.9506269911071,105862.41069665784
-1693.9892477774993,105862.3780609332
-1694.0181681768154,105862.35635552602
-1694.0567889636732,105862.32371979998
-1694.085890125949,105862.29092884669
-1694.1245109156007,105862.25829312252
-1694.1534313156153,105862.23658771673
-1694.1920521056745,105862.20395199116
-1694.2211532687652,105862.17116103927
-1694.2595932940603,105862.1496108612
-1694.288694457442,105862.11681990838
-1694.3273152484326,105862.08418418281
-1694.3562356493203,105862.06247877842
-1694.3948564382736,105862.02984305425
-1694.4239576047985,105861.99705210188
-1694.4623976311996,105861.97550192475
-1694.4914987956872,105861.94271097239
-1694.5205999604077,105861.9099200205
-1694.5590399897192,105861.88836984336
-1694.5881411547307,105861.855578891
-1694.6265811844496,105861.83402871434
-1694.6556823498104,105861.80123776244
-1694.6943031406845,105861.76860204013
-1694.723223543202,105861.74689663388
-1694.7618443368701,105861.71426091157
-1694.7909455030458,105861.68146996014
-1694.819865906029,105861.65976455621
-1694.858486700221,105861.6271288339
-1694.8875878669787,105861.59433788247
-1694.9260278958827,105861.57278770581
-1694.9551290628733,105861.53999675531
-1694.9842302300967,105861.50720580481
-1695.0226702619111,105861.48565562908
-1695.0517714294838,105861.45286467811
-1695.0902114616474,105861.43131450377
-1695.1193126295111,105861.39852355327
-1695.1484137976076,105861.36573260231
-1695.1868538279086,105861.34418242797
-1695.2159549964126,105861.31139147701
-1695.2543950293912,105861.28984130314
-1695.2834961982444,105861.2570503517
-1695.312597367214,105861.2242594026
-1695.3510374007747,105861.20270922827
-1695.38013857021,105861.16991827823
-1695.418759365566,105861.13728255872
-1695.4476797713432,105861.1155771548
-1695.476780943689,105861.0827862043
-1695.5154017398017,105861.05015048478
-1695.5443221459864,105861.02844508132
-1695.5829429448931,105860.9958093618
-1695.6118633513106,105860.97410395974
-1695.640964522143,105860.94131300971
-1695.6795853192452,105860.90867729066
-1695.7085057286313,105860.88697188767
-1695.7376068999292,105860.85418093903
-1695.7760469333152,105860.83263076562
-1695.8051481074654,105860.79983981652
-1695.8342492793454,105860.76704886835
-1695.872689313197,105860.74549869634
-1695.9017904879292,105860.71270774817
-1695.930710895802,105860.69100234378
-1695.9693316947669,105860.65836662613
-1695.9984328675782,105860.62557567749
-1696.0273532759165,105860.60387027683
-1696.0659740779083,105860.57123455824
-1696.0950752511853,105860.53844361007
-1696.133515288937,105860.51689343853
-1696.1626164625632,105860.48410249082
-1696.1915368717164,105860.46239708876
-1696.2301576723112,105860.42976137111
-1696.2590780816972,105860.40805596998
-1696.2881792584667,105860.37526502274
-1696.3172804330243,105860.34247407503
-1696.35572047194,105860.32092390396
-1696.3848216468468,105860.28813295765
-1696.4137420569314,105860.26642755605
-1696.4523628589814,105860.23379183887
-1696.4812832717435,105860.21208643913
-1696.510384447407,105860.17929549096
-1696.5394856231287,105860.14650454465
-1696.577925660822,105860.1249543745
-1696.6070268369513,105860.09216342866
-1696.63594725047,105860.07045802614
-1696.6650484269485,105860.0376670803
-1696.7034884677269,105860.01611691201
-1696.7325896444963,105859.9833259657
-1696.7616908214986,105859.95053501846
-1696.8001308627427,105859.92898484925
-1696.8292320402106,105859.89619390294
-1696.8581524522742,105859.87448850274
-1696.887253629975,105859.8416975569
-1696.9256936694728,105859.82014738768
-1696.9547948475229,105859.7873564423
-1696.9838960281922,105859.75456549693
-1697.0223360683303,105859.73301532818
-1697.0514372492908,105859.7002243828
-1697.080357662402,105859.6785189826
-1697.1094588413835,105859.64572803723
-1697.1383792547276,105859.62402263936
-1697.1770000637043,105859.59138692543
-1697.2059204773977,105859.5696815257
-1697.2350216569612,105859.53689057985
-1697.2641228392604,105859.50409963541
-1697.3025628783507,105859.48254946712
-1697.331664060941,105859.44975852268
-1697.3605844753329,105859.42805312388
-1697.3992052857648,105859.39541741088
-1697.4281257004477,105859.37371201301
-1697.4572268812917,105859.34092106856
-1697.4861472962075,105859.31921566883
-1697.5152484799037,105859.28642472439
-1697.5538692888804,105859.25378901092
-1697.5827897042036,105859.23208361445
-1697.6118908884237,105859.19929267
-1697.640811304038,105859.17758727167
-1697.6699124861043,105859.14479632815
-1697.7083525298513,105859.1232461622
-1697.7374537122669,105859.09045521775
-1697.7663741308497,105859.06874982035
-1697.7954753135564,105859.03595887637
-1697.8243957300438,105859.01425347943
-1697.8630165435025,105858.98161776783
-1697.8919369602809,105858.95991237136
-1697.921038143686,105858.92712142738
-1697.9499585607555,105858.90541602997
-1697.9885793749709,105858.87278031884
-1698.0174997922732,105858.85107492143
-1698.0466009763768,105858.81828397838
-1698.0757021630998,105858.7854930344
-1698.104622580926,105858.76378763886
-1698.1337237654952,105858.73099669628
-1698.1721638117451,105858.70944653125
-1698.2012649966637,105858.6766555882
